"ev","IR.1","IR.2","IR.3","IR.4","MR.1","MR.2","MR.3","MR.4","IRR.1","IRR.2","IRR.3","IRR.4","MRR.1","MRR.2","MRR.3","MRR.4"
0.356666666666667,1.57420450335936e-06,1.15955146937928e-06,3.31635189212599e-06,1.62624106636132e-06,6.20894018410478e-06,1.82519590519181e-06,9.52008735174426e-05,2.37077341278535e-05,1.35759778235807,1,2.8600299164825,1.40247424051979,3.40179383837281,1,52.1592631490359,12.9891449243428
0.360606060606061,1.52446806380882e-06,1.12589824837829e-06,3.1487958968688e-06,1.57343874032097e-06,5.8479462756722e-06,1.69341068723128e-06,8.86919767248973e-05,2.22314773500321e-05,1.35400163025799,1,2.79669668320759,1.39749639240251,3.4533538259603,1,52.3747590549983,13.128225490522
0.364545454545455,1.47853601714182e-06,1.09781661989197e-06,2.9954017573845e-06,1.5242252567641e-06,5.51998671038945e-06,1.60435969065453e-06,8.27379873632461e-05,2.08691942921169e-05,1.34679689699662,1,2.72850829829782,1.38841517713049,3.44061667875578,1,51.5707218557027,13.0078026851964
0.368484848484849,1.43573257879629e-06,1.07421317917491e-06,2.85546895231774e-06,1.47843480777086e-06,5.21891815741249e-06,1.60032634155538e-06,7.73109343370493e-05,1.96115579755851e-05,1.33654344093885,1,2.65819579174313,1.37629554024503,3.26115869113305,1,48.3094805912584,12.2547242186393
0.372424242424242,1.3956106880528e-06,1.05420672447115e-06,2.72821863270325e-06,1.4359563340252e-06,4.94040202592139e-06,1.59636228491689e-06,7.23812430640791e-05,1.8452186846929e-05,1.32384916132358,1,2.58793514533109,1.36212025658019,3.0947874881538,1,45.3413637668392,11.5588967625163
0.376363636363636,1.35789750512503e-06,1.03708607227996e-06,2.61277145034632e-06,1.39668965579867e-06,4.68257468377864e-06,1.59236602470525e-06,6.79163190336896e-05,1.7386258737373e-05,1.30933925487958,1,2.5193390598741,1.34674420294561,2.94063965892854,1,42.6511982672206,10.9185064662449
0.38030303030303,1.32244225045447e-06,1.02227671727604e-06,2.5081563554112e-06,1.3605173465511e-06,4.44278718847446e-06,1.58825277840613e-06,6.38804128401116e-05,1.64094991490504e-05,1.29362454226508,1,2.45350042021345,1.33086993331544,2.79727965779664,1,40.2205579040245,10.331793132777
0.384242424242424,1.28916939254668e-06,1.0093144639328e-06,2.4133377045768e-06,1.32729038789103e-06,4.21954140783498e-06,1.58395401850253e-06,6.02352961857067e-05,1.55175288157894e-05,1.27727228590723,1,2.39106620465262,1.315041481442,2.66392922934981,1,38.0284373675525,9.79670409274863
0.388181818181818,1.25803973610943e-06,9.97824532956808e-07,2.32725078401298e-06,1.29682457796865e-06,4.01214939782513e-06,1.57941719280963e-06,5.69413661410945e-05,1.47055176875632e-05,1.26078252694543,1,2.33232467948723,1.29965192790543,2.54027208016389,1,36.0521377127732,9.31072407879995
0.392121212121212,1.22902092802821e-06,9.87504954554367e-07,2.24883878905103e-06,1.26890437795138e-06,3.82128214326816e-06,1.5746054463639e-06,5.39588981857131e-05,1.39680737129e-05,1.24457191061166,1,2.27729367703868,1.28496001169331,2.42681882759413,1,34.2682024314826,8.87084046683268
0.396060606060606,1.20206763680897e-06,9.78113291548926e-07,2.17708684099435e-06,1.24329117093361e-06,3.64530811147734e-06,1.56949717722288e-06,5.12492621710381e-05,1.32992927713849e-05,1.2289656496799,1,2.22580232760844,1.27111162037758,2.32259615651394,1,32.6532999961939,8.47360094964751
