"p1","p2","exact.1","exact.2","den.1","den.2"
0.923076923076923,0.923076923076923,1.00418831403244e-12,0.000248112595836899,0.00350890657714463,0.000133509224602886
0.926421404682274,0.926421404682274,2.26534242348868e-14,0.000147035327934049,0.00298167677635439,7.2109528489215e-05
0.929765886287625,0.929765886287625,3.69130740771347e-16,8.59729212977454e-05,0.00247070650924789,3.80473776912584e-05
0.933110367892977,0.933110367892977,4.31140943299263e-18,4.95979650173054e-05,0.0019985492747058,3.24413474406103e-05
0.936454849498328,0.936454849498328,3.5820963306193e-20,2.82308257685052e-05,0.00157973122768134,5.04809966006368e-05
0.939799331103679,0.939799331103679,2.10102918468737e-22,1.58539136182775e-05,0.00122135151522553,8.38818170230152e-05
0.94314381270903,0.94314381270903,8.63387491255863e-25,8.78412394527985e-06,0.000924428735538656,0.000123414759028945
0.946488294314381,0.946488294314381,2.46693902343875e-27,4.80181687353714e-06,0.000685552274707811,0.000160876824632407
0.949832775919732,0.949832775919732,4.86388845940054e-30,2.5897284308656e-06,0.000498512548246714,0.000190267848431651
0.953177257525084,0.953177257525084,6.56696155409051e-33,1.37797351188295e-06,0.000355705596624134,0.000208205842801455
0.956521739130435,0.956521739130435,6.02519093182455e-36,7.23372897398671e-07,0.000249214302319086,0.000213758177250486
0.959866220735786,0.959866220735786,3.72783592535443e-39,3.74640904272292e-07,0.000171549594103904,0.000207914694418528
0.963210702341137,0.963210702341137,1.54333137376003e-42,1.91424176695725e-07,0.000116087508005814,0.000192913711695664
0.966555183946488,0.966555183946488,4.24224854437292e-46,9.64948657978314e-08,7.72647796890933e-05,0.00017158258193358
0.969899665551839,0.969899665551839,7.68185404143143e-50,4.79882351509007e-08,5.06027502707383e-05,0.000146794412750933
0.973244147157191,0.973244147157191,9.09174419920857e-54,2.35443098696001e-08,3.26236320611404e-05,0.000121087093617705
0.976588628762542,0.976588628762542,6.97745470491519e-58,1.13960763838314e-08,2.07107737258603e-05,9.64480920582513e-05
0.979933110367893,0.979933110367893,3.44470383896278e-62,5.44177572885547e-09,1.29501761818079e-05,7.42410541572423e-05
0.983277591973244,0.983277591973244,1.08524281938845e-66,2.56353728729875e-09,7.97715582650921e-06,5.52368731772559e-05
0.986622073578595,0.986622073578595,2.16429200853392e-71,1.19137988398838e-09,4.8412671895169e-06,3.97094164442027e-05
0.989966555183946,0.989966555183946,2.71013519415462e-76,5.46223677101959e-10,2.89482630378864e-06,2.75607667501281e-05
0.993311036789298,0.993311036789298,2.11350341609396e-81,2.47057769013716e-10,1.70538420271225e-06,1.84491673665119e-05
0.996655518394649,0.996655518394649,1.01807788870144e-86,1.10238280611692e-10,9.89724488707279e-07,1.19021415235509e-05
1,1,3.00422627401616e-92,4.85255577591994e-11,5.65757524003291e-07,7.40567606133074e-06
