"lng","lat"
-93.6,35.7
-93.2,35
-93.5,35.7
-93.7,35.3
-93.03,35.74
-93.3,34.9
-93,35.2
-93.5,34.9
-93.6,35.4
-93.58,35.31
-94.41,35.36
-94.35,35.35
-94.38,35.41
-94.41,35.31
-94.37,35.27
-94.2,35.5
-94.29,35.32
-94,34.7
-93.9,35.1
-93.92,35.29
-94,35.4
-94.38,35.6
-94,35.3
-94.3,35.7
-94.13,35.49
-94.2,35.2
-94.4,35.1
-94.4,35
-94.2,35.1
-94.2,35.4
-93.8,35.2
-94.2,35
-94.352,35.094
-94.1,35.6
-94,35.6
-94.4,35.7
-93.8,35.6
-93.9,34.8
-93.87,35.33
-94.3,35.56
-94.45,35.62
-94.3,35.5
-94.1,34.9
-94.1,35.8
-118.25,33.97
-118.25,33.95
-118.27,33.96
-118.31,34.08
-118.31,34.06
-118.29,34.05
-118.28,34.03
-118.35,34.01
-118.3,34.06
-118.26,34.01
-118.24,34.06
-118.24,34.05
-118.252,34.044
-118.27,34.04
-118.36,34.03
-118.26,34.05
-118.32,34.03
-118.34,34.05
-118.31,34.07
-118.24,34.03
-118.15,34.03
-118.2,34.02
-118.43,34.07
-118.44,34.05
-118.26,34.08
-118.29,34.13
-118.33,34.1
-118.29,34.09
-118.22,34.08
-118.18,34.08
-118.21,34.05
-118.4,34.03
-118.39,34.05
-118.35,34.07
-118.29,34
-118.33,34.09
-118.26,34.12
-118.15,33.99
-118.21,34.13
-118.19,34.11
-118.34,33.99
-118.29,33.95
-118.4,33.96
-118.37,34.11
-118.31,33.95
-118.38,34.07
-118.5,34.09
-118.37,33.99
-118.28,34.06
-118.21,34
-118.25,33.92
-118.27,33.92
-118.31,34
-118.19,34.04
-118.43,34.04
-118.23,34.11
-118.43,34
-118.414,34.058
-118.33,34.13
-118.38,34.09
-118.255,34.053
-118.451,34.059
-118.45,34.1
-118.286,34.022
-118.42,33.98
-118.443,34.071
-118.17,33.98
-118.42,34.1
-118.381,34.065
-118.4,34.06
-118.24,33.87
-118.2,33.88
-118.24,33.91
-118.4,34
-118.39,34.02
-118.12,33.96
-118.13,33.94
-118.14,33.92
-118.4,33.92
-118.3,33.89
-118.29,33.87
-118.32,33.9
-118.35,33.91
-118.4,33.86
-118.21,33.98
-118.35,33.89
-118.2,33.93
-118.706,34.037
-118.8,34.1
-118.4,33.89
-118.19,33.99
-118.54,34.08
-118.5,33.3
-118.36,33.76
-118.39,33.83
-118.37,33.87
-118.19,33.94
-118.61,34.09
-118.46,33.99
-118.45,33.98
-118.44,33.95
-118.36,33.96
-118.35,33.97
-118.33,33.93
-118.36,33.94
-118.33,33.96
-118.5,34.01
-118.5,34.04
-118.49,34.03
-118.47,34.03
-118.47,34.01
-118.31,33.83
-118.29,33.83
-118.35,33.84
-118.33,33.87
-118.35,33.81
-118.03,34.01
-118.03,33.97
-117.99,33.95
-118.01,33.93
-118.02,33.95
-118.07,33.98
-118.01,33.84
-117.99,33.88
-118.04,33.85
-118.04,33.82
-117.95,33.94
-118.01,33.9
-118.11,34.01
-118.08,33.91
-118.08,33.99
-118.06,33.93
-118,33.79
-118.08,33.87
-118.07,33.87
-118.5,33.4
-118.13,33.89
-118.3,33.8
-118.15,33.84
-118.11,33.85
-118.08,33.84
-118.07,33.83
-118.32,33.79
-118.06,33.8
-118.17,33.9
-118.27,33.74
-118.32,33.74
-118.08,33.76
-118.0687,33.7161
-118.089,33.73
-118.26,33.78
-118.26,33.83
-118.26,33.86
-118.17,33.8
-118.2,33.76
-118.15,33.76
-118.14,33.78
-118.18,33.86
-118.17,33.81
-118.18,33.83
-118.11,33.83
-118.22,33.82
-118.2,33.78
-118.14,33.77
-118.11,33.8
-118.26,33.73
-118.13,34.22
-118.03,34.13
-118.05,34.13
-117.97,34.15
-117.96,34.15
-118.2,34.21
-117.98,34.15
-118.23,34.21
-118.05,34.17
-118.16,34.11
-118.34,34.26
-118.2,34.3
-118.25,34.23
-118.14,34.15
-118.17,34.17
-118.12,34.17
-118.15,34.14
-118.13,34.14
-118,34.2
-118.12,34.12
-118.29,34.17
-118.27,34.18
-118.26,34.15
-118.26,34.13
-118.24,34.13
-118.22,34.16
-118.24,34.17
-118.25,34.19
-118.258,34.145
-118.24,34.24
-118.77,34.12
-118.67,34.13
-118.6,34.2
-118.63,34.23
-118.58,34.21
-118.69,34.2
-118.6,34.3
-118.51,34.16
-118.94,34.19
-118.48,34.37
-118.55,34.24
-118.52,34.23
-118.56,34.29
-118.527,34.243
-118.42,34.26
-118.54,34.2
-118.44,34.29
-118.4,34.3
-118.48,34.24
-118.5,34.29
-118.46,34.27
-118.51,34.45
-118.46,34.43
-118.34,34.24
-118.56,34.46
-118.61,34.42
-118.55,34.16
-118.88,34.21
-118.9,34.1
-118.82,34.2
-118.6,34.15
-118.62,34.17
-118.58,34.184
-118.76,34.19
-118.6,34.38
-118.7,34.6
-118.4,34.41
-118.4,34.5
-118.43,34.18
-118.44,34.23
-118.46,34.15
-118.45,34.2
-118.49,34.2
-118.46,34.18
-118.43,34.15
-118.49,34.15
-118.3,34.2
-118.31,34.18
-118.33,34.21
-118.35,34.18
-118.32,34.17
-118.37,34.17
-118.37,34.15
-118.39,34.14
-118.4,34.21
-118.39,34.19
-118.4,34.16
-117.59,34.15
-117.8,34.2
-117.97,34.09
-117.65,33.95
-117.73,33.95
-117.7,34.01
-117.71,34.16
-117.91,34.1
-117.89,34.08
-117.84,34.08
-117.58,34.1
-118.05,34.08
-118.01,34.07
-118.05,34.05
-117.55,34.18
-117.51,34.12
-117.85,34.12
-117.84,34.16
-117.93,34.03
-117.98,34
-117.99,34.04
-117.9,33.98
-117.73,34.15
-117.53,33.99
-118.15,34.05
-118.11,34.05
-117.658,34.237
-117.59,34.03
-117.63,34.03
-117.7,34.07
-117.59,34.08
-117.82,33.99
-117.72,34.05
-117.73,34.09
-117.79,34.07
-118.08,34.06
-117.81,34.12
-118.09,34.12
-118.1,34.09
-118.05,34.1
-117.65,34.17
-117.66,34.1
-117.85,34.02
-117.94,34.07
-117.89,34.06
-117.9,34.02
-118.13,34.09
-118.14,34.08
-116.7,32.8
-117.01,32.68
-116.3,32.7
-116.5,32.7
-117.05,32.63
-117.04,32.6
-116.99,32.63
-116.96,32.66
-116.95,32.62
-116.6,32.9
-116.7,32.7
-116.58,32.84
-117.12,32.57
-116.22,32.64
-116.8,32.7
-116.99,32.76
-117.02,32.78
-117.04,32.73
-116.43,32.88
-117.09,32.67
-116.39,32.71
-116.59,32.63
-116.99,32.72
-116.94,32.72
-116.59,32.59
-117.21,33.29
-116.1,33.1
-117.28,33.02
-117.31,33.13
-117.25,33.1
-117.28,33.16
-117.3,33.11
-117.24,32.97
-116.87,32.78
-116.97,32.79
-116.88,32.84
-117.25,33.05
-117.06,33.09
-117.1,33.2
-117,33.1
-117.3,33.4
-117.15,33.08
-116.4,32.9
-117.2,32.8
-116.9,32.9
-117.37,33.2
-117.4,33.31
-117.29,33.2
-117.29,33.25
-117.35,33.26
-117.03,33.39
-116.83,33.32
-116.9,33.3
-117.01,33
-116.8,33
-116.3,33.3
-117.22,33.01
-117.16,33.18
-116.7,33.1
-116.99,32.86
-117.26,32.99
-117.18,33.12
-117.25,33.16
-117,33.3
-117.25,33.2
-117.21,33.22
-116.7,33.3
-117.2,33
-117.18,32.72
-117.12,32.72
-117.17,32.75
-117.13,32.74
-117.09,32.74
-117.23,32.73
-117.24,32.74
-117.15,32.77
-117.24,32.8
-117.21,32.77
-117.15,32.82
-117.12,32.69
-117.05,32.71
-117.07,32.76
-117.13,32.76
-117.2,32.81
-117.17,32.65
-117.03,32.81
-117.07,32.8
-117.21,32.9
-117.2,32.86
-117.14,32.81
-117.07,32.82
-117.14,32.91
-117.14,33.02
-117.07,33
-117.13,32.96
-117.2,32.95
-117.05,32.89
-117.15,32.73
-117.2214,32.6853
-117.05,32.68
-117.2,32.74
-117.14,32.87
-117.2184,32.7228
-117,32.6
-117.162,32.675
-117.04,32.55
-116.23,33.7
-116.2,33.7
-116.33,33.71
-116.33,33.78
-116.8,33.9
-115.1,33.1
-117,33.9
-115.1,33.8
-115.3,33.1
-116.7,33.9
-115.5,32.7
-115.5,33.2
-116.47,33.82
-116.15,33.69
-115.43,33.76
-116.53,33.92
-115.9,33.9
-114.3,34.3
-115.8,32.7
-115.48,32.73
-115.2,32.9
-115.8,32.9
-116.3,34.1
-116.28,33.67
-115.8,33.6
-116.6,34.1
-115.6,33.3
-116.518,33.93
-116.03,32.75
-116.41,33.71
-116.58,33.86
-116.5,33.7
-114.72,33.4
-114.18,34.28
-116.497,34.157
-116.43,33.78
-115.6,32.8
-116.1,33.4
-116,33.2
-116.38,33.83
-115.6,34.3
-116.0292,34.2061
-114.8,34.4
-115.58,33.05
-116.67,33.97
-114.9,33.1
-116.5,34.2
-116.6,34.3
-117.5,34.6
-115.747,34.558
-116.9,34.2
-117.1,34.6
-117.1,34.4
-116.0561,35.2802
-116.69,35.26
-117,35
-117.31,34.03
-116.9,34.3
-116.91,34.25
-117.39,34.06
-117.04,33.98
-117.16,34.25
-117.326,34.251
-117.28,34.03
-117.27,34.24
-116.79,34.86
-117.1,36.4
-115.3,34.8
-116.944,34.269
-117.46,34.09
-117.46,34.15
-117.47,34.05
-116.5,34.8
-116.8,34.1
-117.08,34.25
-117.3,34.8
-117.41,34.39
-117.3,34.4
-117.15,34.15
-117.3,35
-117.22,34.26
-117.25,34.05
-116.9,34.5
-117.5,34.3
-117.06,34.1
-114.6,34.7
-115.4,35.4
-116.2,34.7
-117.3,34.7
-117.6,34.4
-117.62,34.44
-117.1,34
-117.18,34.06
-117.39,34.1
-117.39,34.16
-117.3,34.2
-117.119,34.215
-116.4,36.2
-117.176,34.241
-116.826,34.243
-115.9,35.9
-117.23,34.24
-117.4,34.48
-117.3,34.6
-117.3,34.52
-117.62,34.37
-116.88,34.92
-117,34
-117.29,34.1
-117.1,34.2
-117.3,34.14
-117.4,34.2
-117.26,34.08
-117.29,34.1
-117.33,34.12
-117.37,33.99
-117.45,33.9
-117.4,33.91
-117.49,33.93
-117.36,33.93
-117.33,33.97
-117.33,33.89
-117.44,34
-117.27,33.89
-117.4,33.6
-117.31,33.71
-116.8,33.5
-116.6,33.5
-116.99,33.71
-116.8,33.6
-117.04,33.74
-117.1,33.75
-116.72,33.74
-117.22,33.88
-117.25,33.92
-117.1,33.9
-117.26,33.97
-116.5,33.6
-117.3,33.5
-117.13,33.59
-117.12,33.81
-117.3,33.8
-117.19,33.84
-117.02,33.81
-116.95,33.8
-117.18,33.66
-117.17,33.75
-117.2,33.71
-117.25,33.7
-117.23,33.49
-117.1,33.53
-117,33.5
-117.26,33.62
-117.1,33.6
-117.76,33.74
-117.8,33.63
-117.79,33.69
-117.82,33.7
-117.66,33.69
-117.83,33.67
-117.83,33.68
-117.84,33.64
-117.74,33.67
-117.76,33.71
-117.67,33.46
-117.87,33.6
-117.9,33.68
-117.92,33.65
-117.71,33.48
-117.68,33.65
-117.73,33.61
-117.96,33.67
-118.01,33.73
-118.01,33.67
-118.05,33.72
-117.78,33.55
-117.71,33.59
-117.983,33.745
-117.73,33.56
-117.83,33.6
-117.88,33.64
-117.9,33.6
-117.893,33.607
-117.93,33.62
-117.5,33.3
-117.62,33.46
-117.6,33.6
-117.6,33.8
-117.71,33.53
-117.55,33.63
-117.5,33.6
-117.99,33.75
-117.61,33.63
-117.67,33.61
-117.65,33.6
-117.64,33.55
-117.86,33.75
-117.91,33.75
-117.91,33.72
-117.81,33.74
-117.88,33.77
-117.87,33.71
-117.95,33.71
-117.82,33.74
-117.8,33.73
-117.96,33.85
-117.92,33.81
-117.98,33.82
-117.91,33.83
-117.87,33.84
-117.79,33.85
-117.73,33.85
-117.89,33.93
-117.82,33.93
-117.89,33.88
-117.93,33.87
-117.96,33.88
-117.91,33.9
-117.93,33.79
-117.99,33.79
-117.92,33.75
-117.97,33.76
-118.03,33.78
-117.55,33.93
-117.81,33.82
-117.85,33.83
-117.84,33.78
-117.81,33.81
-117.88,33.79
-117.77,33.81
-117.85,33.88
-117.53,33.88
-117.62,33.93
-117.51,33.83
-117.62,33.83
-117.49,33.76
-117.8,33.9
-117.73,33.9
-119.3,34.3
-119.22,34.27
-119.14,34.29
-119.06,34.23
-119,34.2
-119.3,34
-118.9,34.5
-118.8,34.3
-119.31,34.39
-119.2,34.5
-119.3,33.7
-119.14,34.15
-119.3,34.1
-119.18,34.24
-118.794,34.414
-119.15,34.15
-119.12,34.12
-119.21,34.16
-119.1,34.4
-118.69,34.29
-118.69,34.29
-118.79,34.27
-119.05,34.31
-119.602,34.422
-119.71,34.42
-119.68,34.43
-119.8,34.5
-119.6,34.5
-119.72,34.41
-119.77,34.44
-119.8,34.45
-120,34.2
-119.49,35.886
-119.71,36.31
-118.8,35.1
-120.1,35.9
-118.4,35.5
-119.4,35.4
-118.68,35.87
-118.5,36.1
-120.3,36.2
-119.5,36
-119.1,35.8
-119.049,35.891
-119.3,35.9
-118.9,35.2
-119.1,36.3
-119.1,34.8
-119.21,36.3
-119.6,35.2
-119.1,34.8
-118.65,35.72
-119.6,36.3
-120.09,36.21
-119.22,36.39
-118.37,35.73
-119.9,36
-118.42,35.62
-118.91,35.26
-119.7,36.4
-118.9,34.9
-118.99,36.39
-119.8,36.3
-119.1,36.2
-119.9,35.6
-119.2,35.7
-119.8,35.4
-119.4,34.8
-119.8,35
-118.1,35.6
-119.4,36
-118.9,36
-118.9,36
-118.6,35.9
-119.106,35.8
-118.753,36.608
-119.3,35.5
-118.7,36.2
-119.8,36
-119.1,36.1
-119.4,35.2
-119.1,35.9
-118.6,36.3
-119.4,36
-119.4,36.2
-119.38,35.29
-119.38,36.3
-119.5,35.6
-118.2,35.5
-118.5,35.7
-119.1,36.5
-118.8,35.7
-119.38,36.4
-119.2,36.4
-119.02,35.39
-119.02,35.33
-118.99,35.39
-118.8,35.5
-118.8,35.2
-118.9,35.6
-119.06,35.35
-119.2,35.1
-119.12,35.4
-119,35.1
-119.2,35.4
-120.6,35.2
-120.8,35.3
-120.7,35.3
-120.4,35.1
-120.7,35.5
-120.732,35.181
-121.1,35.9
-120.2,34.6
-121,35.6
-120.594,34.737
-120.9,35.5
-120.5,35.5
-120.62,35.12
-120.6,34.9
-120.4,34.6
-120.56,34.74
-120.28,34.744
-120.1144,34.6651
-120.78,35.4
-120.5,35
-120.61,35.07
-120.9,35.6
-120.66,35.15
-120.8,36
-120.6,36
-121.14,35.61
-120.1,35.3
-120,34.9
-120.4,34.8
-120.5,34.96
-119.9,34.6
-120.2,35.6
-120.1,34.6
-120.8,35.5
-118.1,35.2
-117.9,35.1
-118.2,34.5
-118.8,37.9
-118,37.2
-118.3,37.5
-117.6,35
-119.24,38.24
-118.4,35.4
-118.028,35.208
-117.873,36.488
-117.9,35.1
-117.8,34.9
-118,36.8
-118,35.9
-117.66,35.38
-119.09,37.76
-117.9,36.3
-118.6,35.23
-118.5,34.7
-118.2,34.7
-117.9,34.7
-118.5,34.7
-119.1,37.93
-118,34.4
-117.8,34.5
-117.9,36.3
-118.8,37.6
-118.01,36.27
-118.1,34.5
-118.2,34.6
-118,34.5
-117.8,34.4
-117.649,35.373
-117.7,35.6
-117.618,35.353
-118.3,34.9
-118.4,35.1
-117.4,35.9
-117.75,34.41
-117.8,34.6
-117.3,35.9
-119.74,37.37
-119.4,37.1
-118.9,36.6
-119.3,37.5
-119.25,37.2
-120.016,36.802
-120.3,36.5
-119.9,36.5
-120.3,37.1
-119.69,36.82
-119.71,36.81
-119.7,37.2
-119.28,36.5
-119.6,36.65
-119.39,36.52
-119.6,36.9
-120.7,37.1
-119.09,36.79
-120.6,36.7
-119.66,37.47
-120.09,36.4
-119.66,36.62
-119.7,37
-120.12,36.54
-118.7,37.2
-120.1,36.7
-119.5,36.5
-118.7,36.9
-119.17,37.26
-120.9,37
-119.9,37
-120.2,36.9
-120,37
-120.4,36.7
-119,36.7
-119.4,37.4
-119.6,37.4
-119.64,37.18
-119.28,36.66
-119.2,36.6
-119.52,36.63
-119.8,36.84
-119.53,37.01
-119.9,36.6
-119.9,37.2
-119.4,36.6
-119.9,36.4
-119.4,36.8
-120.2,36.6
-119.6,36.6
-119.1,37.2
-120.6,37.1
-119.39,36.52
-119.3,37
-120.28,36.63
-119.54,37.28
-119.487,36.454
-119.2,36.8
-119.79,36.75
-119.75,36.74
-119.76,36.77
-119.8,36.8
-119.83,36.79
-119.9,36.6
-119.78,36.82
-119.83,36.84
-119.76,36.86
-119.79,36.73
-119.88,36.8
-119.95,36.79
-119.7,36.6
-119.76,36.79
-119.68,36.75
-119.82,36.76
-119.75,36.93
-121.65,36.66
-121.62,36.68
-121.63,36.72
-121.7,36.8
-121.6,36.6
-121.6,36.1
-121.9257,36.5449
-121.8,36.4
-121.6,36.4
-121.41,36.62
-121.4,36.5
-121.4,36.2
-121.1,36.2
-121,36.2
-121.04,35.96
-121.79,36.68
-121.84,36.58
-121.875,36.597
-121.92,36.62
-121.95,36.59
-121.0195,36.1293
-121.82,36.63
-121.3,36.4
-121.6,36.6
-122.3,37.51
-122.42,37.69
-122.37,37.57
-122.44,37.69
-122.48,37.68
-122.4,37.5
-122.23,37.26
-122.28,37.27
-122.15,37.36
-122.09,37.36
-122.18,37.46
-122.2,37.45
-122.21,37.37
-122.4,37.61
-122.512,37.542
-122.51,37.55
-122.09,37.38
-122.07,37.39
-122.09,37.41
-122.49,37.63
-122.3,37.2
-122.24,37.46
-122.3,37.4
-122.21,37.5
-122.23,37.53
-122.44,37.62
-122.27,37.5
-122.35,37.31
-122.42,37.66
-122.02,37.39
-122.02,37.37
-122.03,37.35
-122,37.4
-122.42,37.78
-122.41,37.78
-122.402,37.791
-122.395,37.789
-122.39,37.77
-122.409,37.791
-122.42,37.79
-122.42,37.75
-122.41,37.81
-122.44,37.72
-122.44,37.76
-122.44,37.79
-122.48,37.74
-122.44,37.77
-122.46,37.78
-122.7,37.8
-122.48,37.76
-122.44,37.8
-122.38,37.73
-122.46,37.73
-122.38,37.62
-122.46,37.8
-122.35,37.81
-122.44,37.75
-122.48,37.72
-122.44,37.8
-122.41,37.72
-122.391,37.77
-122.15,37.44
-122.12,37.45
-122.16,37.42
-122.17,37.42
-122.13,37.41
-122.32,37.57
-122.33,37.54
-122.3,37.54
-122.27,37.55
-122.28,37.77
-122.24,37.73
-122.23,38.2
-121.59,37.88
-121.92,37.82
-122.1,37.8
-122.47,38.59
-121.81,38
-122.13,38.12
-121.63,38.05
-121.84,38.12
-121.7,37.9
-121.62,37.84
-122.6,38.6
-122.16,37.83
-121.89,37.89
-122.02,37.95
-122,37.99
-122.04,37.97
-121.96,37.95
-122.08,37.95
-122.19,38.03
-121.99,37.81
-121.959,37.837
-122.3,37.91
-121.78,37.96
-122.02,38.28
-122.1,38.2
-121.91,38.26
-121.99,37.57
-121.99,37.51
-121.9,37.52
-122.11,37.67
-122.04,37.65
-122.06,37.64
-122.12,37.63
-122.08,37.72
-122.25,38.01
-121.666,37.97
-122.12,37.9
-121.6,37.4
-121.7,37.8
-122,37.7
-122.1,38
-122.08,37.55
-122.12,37.84
-122.3,38.5
-122.3,38.2
-122.05,37.52
-121.69,38.01
-122.19,37.87
-122.28,37.99
-121.9,38
-121.86,37.65
-122.4,38.7
-121.91,37.72
-122.18,38.04
-121.7,38.2
-122.23,38.03
-122.43,38.48
-122.5,38.5
-122.1,37.84
-122.477,38.565
-122.16,37.71
-122.13,37.71
-122.15,37.69
-122.14,37.68
-121.92,37.76
-121.99,37.77
-121.9,38.2
-121.9,37.6
-122,37.6
-121.9,37.7
-122.25,38.14
-122.25,38.1
-122.2,38.12
-122.27,38.1
-122.07,37.87
-122.04,37.89
-122.07,37.92
-122.05,37.91
-122.36,38.4
-122.22,37.77
-122.2,37.8
-122.17,37.74
-122.16,37.76
-122.25,37.79
-122.3,37.81
-122.29,37.83
-122.26,37.83
-122.24,37.81
-122.22,37.83
-122.27,37.81
-122.1855,37.7772
-122.24,37.85
-122.15,37.77
-122.21,37.74
-122.29,37.86
-122.27,37.87
-122.25,37.87
-122.26,37.86
-122.29,37.89
-122.28,37.9
-122.25,37.9
-122.27,37.88
-122.31,37.87
-122.26,37.87
-122.36,37.95
-122.27,37.95
-122.34,37.92
-122.3,37.94
-122.33,37.98
-122.5,37.97
-122.54,38.02
-122.55,37.95
-122.47,37.89
-122.94,38.34
-123,38.4
-122.8,38
-122.51,37.93
-122.7,38.34
-122.97,38.25
-122.7,38
-122.72,38.33
-122.691,38.015
-122.9,38.1
-122.7,38.014
-122.53,37.94
-122.9,38.2
-122.57,37.9
-122.56,38.13
-122.69,38.05
-122.64,38.1
-122.54,38.07
-122.8,38.05
-122.64,38.32
-122.8,38.2
-122.6,38.2
-122.8,38.07
-122.56,37.96
-122.59,38
-122.667,38.014
-122.49,37.94
-122.6,37.9
-122.69,37.94
-122.905,38.247
-122.93,38.31
-122.642,38.009
-121.976,37.425
-121.88,37.01
-121.63,36.88
-122.09,37.09
-122.2,37.2
-122.2,37.2
-121.94,37.28
-121.95,36.98
-121.74,36.78
-121.735,37.213
-122.07,37.3
-122.23,37.07
-122.07,37.07
-121.78,36.94
-121.5,37
-121.2,36.9
-122,37.23
-121.92,37.21
-122,37.2
-121.84,37.44
-121.7,37.1
-121.77,36.83
-122.057,37.051
-121,36.5
-121.5,36.8
-121.6,37.09
-121.95,37.35
-121.98,37.35
-121.938,37.349
-121.96,37.4
-122.1,37
-121.99,36.97
-122.06,36.99
-121.98,37.03
-122.01,37.07
-122.05,37.27
-121.93,37.03
-121.2,36.9
-121.7,36.9
-121.91,37.34
-121.83,37.28
-121.88,37.34
-121.891,37.334
-121.85,37.35
-121.97,37.31
-121.89,37.26
-121.79,37.23
-121.84,37.17
-121.81,37.3
-121.84,37.33
-121.84,37.24
-121.93,37.26
-121.9,37.31
-121.91,37.32
-121.78,37.39
-121.93,37.32
-122,37.31
-121.98,37.29
-121.89,37.38
-121.8,37.43
-121.86,37.37
-121.97,37.42
-121.7,37.3
-121.84,37.27
-121.74,37.25
-121.75,37.22
-121.7,37.4
-121.77,37.33
-121.29,37.96
-121.32,37.95
-121.32,37.98
-121.26,37.96
-121.4,37.9
-121.32,38
-121.35,38.05
-121.3,38.03
-121.309,37.981
-121.21,38.04
-121.1,38
-121.42,38.03
-121.2,38.2
-120.6,38
-120.32,38.28
-120.368,38.205
-120.889,38.182
-120.86,38.24
-121.085,38.19
-120.7,37.9
-120.8,38
-121.29,37.88
-120.57,38.36
-120.37,38.192
-121.4,37.9
-121,38
-121.13,38.16
-121.1,38.2
-121.4,38.1
-120.6,38.3
-120.5,38.2
-120.4,38.2
-120.517,38.34
-120.6,38.2
-120.5,38.2
-120.46,38.1
-120.8,38.2
-120.96,38.19
-120.3,38.4
-120.4,38.4
-121.31,38.17
-120.63,37.32
-120.65,37.49
-121.4,37.7
-120.254,37.827
-120.1,37.4
-120.96,37.56
-120.4,38.05
-120,37.7
-120.63,37.44
-121.03,37.44
-120.79,37.43
-120.7,37.5
-120.52,37.13
-119.781,37.675
-120.89,37.67
-121,37.8
-120,37.9
-121,37.1
-120.7,37.6
-120.89,37.39
-120.2,37.4
-120.84,37.59
-120.5,37.9
-120.91,37.56
-120.5,37.7
-121.34,37.81
-120.2,37.3
-120.8,37.3
-120.2,38.1
-121.2,37.82
-121.2,37.7
-120,37.5
-120.4,37.4
-120.5,37.2
-119.96,37.6
-120.17,38.08
-120.5,37.4
-121.01,37.67
-120.98,37.63
-120.97,37.64
-120.94,37.67
-121.04,37.72
-120.88,37.68
-121.1,37.6
-121.04,37.33
-120.7,37.8
-121.3,37.4
-119.7,38.1
-120.29,37.31
-121.12,37.76
-120.94,37.73
-121.09,37.7
-120.4,37.5
-120.4,38
-120.26,37.99
-120.88,37.31
-120.01,38.198
-121.43,37.73
-121.6,37.7
-120.24,37.95
-120.9,37.5
-120.85,37.53
-120.24,38.05
-121.25,37.6
-120.6,37.7
-121.2,37.549
-120.58,37.42
-119.6,37.7
-121.56,37.78
-122.78,38.45
-122.76,38.51
-122.6,38.5
-122.67,38.44
-122.75,38.39
-122.62,38.45
-123.68,39.21
-123.3,38.7
-123.39,39.03
-123.6,39.7
-123.8,39.37
-123.2,38.6
-122.64,38.97
-122.6,39.1
-123,38.8
-122.73,38.81
-123.58,39.29
-123.1,39.7
-123.3,39.8
-123.07,38.45
-122.52,38.38
-123.66,39.13
-123,39
-122.91,38.5
-123.7,39.5
-122.78,38.49
-123.1,38.7
-122.51,38.4
-122.74,39.04
-122.869,38.435
-123.5,38.8
-122.99,38.52
-122.9,38.7
-123,38.9
-123.2,38.5
-122.8,38.9
-122.54,38.44
-122.9,39
-123.6,39.8
-123.7,39.3
-122.5,38.9
-122.77,39.09
-123.6,39
-123.7,39.3
-122.6,38.8
-123.01,38.46
-123.5,39.1
-122.84,39.13
-123.02,38.4
-123.5,39.1
-122.55,38.8
-123.6,38.9
-123,39.4
-123.3,39.3
-123.01,38.52
-122.9,38.4
-122.5,38.2
-123.3,39.1
-122.9,39.2
-123.027,38.471
-123.7,39.7
-123.3,39.5
-122.82,38.53
-122.99,39.2
-123.3,38.9
-123.47,38.73
-124.14,40.8
-124.1,40.7
-123.6,40.2
-123.7,40.3
-124,41
-124.1,40.8
-124.05,40.82
-123.8,41
-123.6,40.4
-123.4,40.8
-123.9,40.5
-124.1,41.8
-124.3,40.5
-124.217,40.725
-124.1,40.6
-123.8,40.2
-123.8,41.8
-124.122,40.247
-123.7,41.2
-124.09,40.54
-123.9,41.6
-123.9,40.6
-123.8,40.7
-124.22,40.69
-123.2,40.2
-123.819,40.234
-123.8,40.3
-123.9,41.3
-123.5,41.31
-124.2,40.3
-123.788,40.21
-123.85,40.13
-124.1,40.4
-123.54,40.88
-124.21,40.8
-124.02,40.46
-124.14,41.94
-123.5,41.5
-123.88,40.37
-124,41.2
-123.93,40.33
-123.6,40.9
-123.7,39.87
-123.791,40.005
-124,40.1
-123.4,40.1
-120.827,38.421
-121.1,38.99
-121.1,38.9
-121.1,38.9
-121.54,38.59
-122.21,38.77
-122.1,38.8
-121.33,38.62
-121.27,38.69
-121.6,38.4
-120.98,38.89
-121.55,38.31
-121.82,38.56
-121.7,38.6
-120.82,38.68
-121.8,38.4
-121.31,38.69
-120.83,38.62
-121.3,38.4
-121.92,38.35
-121.47,38.74
-122,38.7
-121.26,38.66
-120.7,38.5
-121.15,38.67
-120.8,39.1
-121.3,38.3
-120.8,38.9
-120.7,38.9
-120.91,38.9
-120.48,38.63
-122.3,38.9
-121.1,38.3
-121.516,38.372
-120.9,38.3
-121.6,38.17
-120.8,38.3
-121.8,38.9
-120.07,38.69
-121.3,38.9
-121.18,38.82
-120.94,38.82
-121.4,38.66
-121.97,38.679
-121.28,38.55
-121.15,38.87
-121.6,38.8
-121.38,38.67
-121.26,38.74
-121.23,38.68
-121.18,38.85
-121,38.8
-120.66,38.39
-120.3,38.6
-120.6,38.8
-121.5,38.8
-120.9,38.5
-121.27,38.6
-120.98,38.73
-121.47,38.69
-121.49,38.96
-120.7434,38.5463
-121.23,38.8
-121.28,38.77
-122.329,38.923
-121.6,38.2
-121.35,38.99
-121,38.6
-121.1,38.5
-120.6,38.6
-120.7,38.4
-121.422,38.224
-121.9,38.4
-122,38.4
-120.5,38.5
-121.6,38.2
-121.6,38.6
-121.4,39
-121.2,38.4
-122,38.6
-121.9,38.8
-121.807,38.738
-121.91,38.8
-120.8553,38.4407
-120.8,39.22
-121,38.99
-120.68,38.75
-120.7,39.1
-120.84,39.2
-120.64,39.22
-120.85,39.18
-120.148,38.794
-120.09,38.82
-121.03,39
-120.36,39.32
-120.5,38.8
-120.39,39.33
-120.106,38.805
-120.9,39.1
-121.19,38.57
